season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
4,0,10,12,0,2,1,1,0.56,0.5303,0.56,0.2985,39,160,199
2,0,3,7,0,0,0,3,0.16,0.1667,0.86,0.1642,0,7,7
1,0,3,1,0,4,1,1,0.36,0.3485,0.71,0.2239,1,11,12
4,1,12,21,0,5,1,1,0.3,0.303,0.75,0.1642,7,165,172
1,1,1,10,0,1,1,2,0.2,0.2576,0.93,0,10,139,149
2,0,4,22,0,5,1,2,0.3,0.2727,0.93,0.2985,9,42,51
4,0,11,9,0,3,1,1,0.34,0.3636,0.93,0,22,197,219
3,1,8,11,0,5,1,3,0.68,0.6364,0.79,0.1343,73,178,251
4,1,12,11,0,4,1,2,0.34,0.3182,0.57,0.2239,22,168,190
2,1,5,21,0,5,1,1,0.64,0.6061,0.69,0.194,49,186,235
4,0,10,9,0,2,1,1,0.48,0.4697,0.55,0.2239,29,194,223
1,0,3,10,0,5,1,2,0.32,0.303,0.57,0.2985,18,60,78
4,0,10,4,0,3,1,3,0.5,0.4848,0.94,0.194,0,3,3
1,1,12,5,1,2,0,2,0.22,0.2273,0.93,0.1343,2,1,3
1,0,12,5,1,1,0,1,0.34,0.303,0.42,0.3881,0,4,4
3,0,8,1,0,5,1,1,0.64,0.6212,0.53,0.1343,4,19,23
2,0,4,19,0,3,1,1,0.44,0.4394,0.62,0.2537,15,160,175
4,0,12,13,0,1,1,2,0.3,0.3182,0.52,0.1045,13,153,166
4,1,12,17,0,0,0,3,0.36,0.3485,0.93,0.1343,20,209,229
2,0,5,11,0,4,1,1,0.58,0.5455,0.6,0.2239,43,136,179
2,1,4,1,0,2,1,2,0.32,0.3333,0.81,0.1343,1,6,7
3,1,9,20,0,2,1,2,0.6,0.5455,0.88,0.194,19,271,290
1,1,2,9,0,1,1,1,0.12,0.1364,0.5,0.194,7,198,205
2,1,4,1,0,6,0,1,0.4,0.4091,0.58,0.1343,10,60,70
1,1,12,13,0,6,0,3,0.2,0.2424,1,0,13,71,84
3,1,8,5,0,3,1,1,0.64,0.5909,0.78,0.1045,4,35,39
3,0,6,14,0,1,1,2,0.72,0.6667,0.58,0.0896,58,100,158
2,1,5,20,0,0,0,2,0.66,0.6212,0.5,0.2836,67,163,230
4,0,9,12,0,5,1,3,0.62,0.5455,0.94,0.1045,1,28,29
3,1,8,12,0,4,1,1,0.8,0.697,0.33,0.1045,96,247,343
3,1,8,14,0,0,0,3,0.64,0.6061,0.73,0,41,108,149
1,1,2,22,0,0,0,3,0.24,0.2576,0.75,0.0896,8,47,55
3,1,9,13,0,1,1,1,0.64,0.6212,0.38,0.2239,72,251,323
2,0,6,7,0,3,1,1,0.66,0.6212,0.74,0.1045,24,329,353
3,1,9,6,0,5,1,1,0.62,0.5606,0.88,0.1045,5,135,140
2,1,6,11,0,2,1,2,0.56,0.5303,0.56,0.194,65,162,227
1,0,1,1,0,6,0,2,0.18,0.2121,0.55,0.0896,1,15,16
2,1,5,4,0,6,0,1,0.56,0.5303,0.88,0.1045,0,9,9
2,1,4,21,0,4,1,1,0.42,0.4242,0.35,0.1343,13,174,187
3,1,8,4,0,4,1,1,0.66,0.6061,0.83,0,0,9,9
3,1,7,5,0,0,0,1,0.62,0.5909,0.78,0.194,3,14,17
3,0,7,22,0,5,1,2,0.66,0.6061,0.78,0.194,33,136,169
3,0,7,9,0,5,1,2,0.76,0.7273,0.7,0.2985,30,211,241
4,0,11,16,0,6,0,1,0.4,0.4091,0.4,0.2239,128,207,335
2,1,6,9,0,0,0,1,0.56,0.5303,0.68,0.1642,91,183,274
2,0,6,22,0,1,1,2,0.64,0.6061,0.73,0.2239,24,106,130
2,1,5,16,0,2,1,1,0.68,0.6364,0.61,0.1045,70,316,386
4,1,10,19,0,5,1,1,0.54,0.5152,0.88,0.1642,19,213,232
2,0,6,3,0,0,0,2,0.62,0.6061,0.65,0.1642,22,25,47
4,0,12,6,0,3,1,3,0.48,0.4697,1,0.4179,0,18,18
1,1,1,1,0,6,0,4,0.14,0.1364,0.86,0.194,1,22,23
2,1,5,6,0,0,0,3,0.52,0.5,0.83,0.2239,3,14,17
1,0,1,16,0,2,1,2,0.22,0.2273,0.87,0.194,0,61,61
2,1,4,21,0,5,1,1,0.5,0.4848,0.36,0,36,153,189
1,1,1,8,1,1,0,1,0.24,0.2273,0.35,0.2537,2,51,53
4,0,11,10,0,2,1,3,0.56,0.5303,0.73,0.4179,2,34,36
2,1,5,14,0,4,1,1,0.64,0.6061,0.65,0.194,33,171,204
3,0,8,9,0,1,1,1,0.64,0.5909,0.78,0.3284,52,170,222
2,0,6,15,0,4,1,1,0.94,0.8333,0.31,0.1642,18,86,104
2,0,5,2,0,0,0,2,0.52,0.5,1,0.1343,13,37,50
3,1,7,0,0,6,0,3,0.62,0.5758,0.83,0.2836,11,92,103
1,1,1,3,0,5,1,1,0.36,0.3333,0.87,0.2537,3,4,7
2,0,4,19,0,1,1,1,0.56,0.5303,0.46,0.2537,42,244,286
1,1,2,9,0,4,1,1,0.36,0.3333,0.81,0.2537,14,228,242
1,0,2,19,0,5,1,1,0.26,0.303,0.33,0,7,94,101
1,1,2,3,0,0,0,1,0.24,0.2273,0.41,0.194,0,21,21
4,0,11,19,0,6,0,1,0.34,0.3636,0.53,0,45,159,204
1,1,3,7,0,4,1,1,0.44,0.4394,0.72,0.0896,14,367,381
2,0,5,10,0,2,1,1,0.82,0.7879,0.56,0.1343,37,72,109
4,0,11,5,0,3,1,3,0.46,0.4545,0.94,0.1045,0,13,13
2,1,5,0,0,0,0,2,0.68,0.6364,0.69,0.1642,48,89,137
1,1,2,6,0,2,1,1,0.2,0.2576,0.75,0,3,83,86
4,1,11,0,0,3,1,1,0.34,0.3636,0.81,0,1,25,26
4,0,12,3,0,1,1,1,0.18,0.2424,0.74,0,0,2,2
1,0,2,0,0,3,1,1,0.1,0.0758,0.36,0.3582,0,17,17
3,0,7,10,0,3,1,1,0.76,0.7273,0.7,0,34,76,110
2,0,5,3,0,3,1,1,0.5,0.4848,0.63,0.2239,0,3,3
4,1,11,6,0,3,1,1,0.24,0.2273,0.65,0.194,4,142,146
1,0,2,17,0,3,1,1,0.36,0.3182,0.53,0.5224,7,183,190
2,0,3,8,0,3,1,2,0.32,0.3182,0.49,0.1642,16,247,263
1,0,2,23,0,6,0,1,0.28,0.2424,0.33,0.4478,4,25,29
4,0,10,1,0,1,1,1,0.26,0.303,0.81,0,5,8,13
2,1,5,2,0,6,0,1,0.5,0.4848,0.51,0.1045,13,56,69
3,1,7,3,0,5,1,2,0.74,0.697,0.7,0.194,1,6,7
3,1,9,3,0,5,1,1,0.5,0.4848,0.77,0.0896,1,11,12
1,1,1,16,0,2,1,1,0.4,0.4091,0.71,0.1343,35,243,278
3,1,7,1,0,2,1,1,0.66,0.6061,0.83,0.1343,3,18,21
4,1,12,22,0,1,1,2,0.42,0.4242,0.94,0.1343,5,49,54
2,0,6,23,0,6,0,2,0.72,0.6818,0.62,0,53,97,150
3,1,7,23,1,3,0,2,0.78,0.697,0.43,0.0896,31,152,183
1,1,2,22,0,3,1,1,0.5,0.4848,0.55,0.194,7,133,140
1,1,3,23,0,6,0,1,0.42,0.4242,0.24,0,12,94,106
2,0,5,10,0,3,1,1,0.7,0.6515,0.61,0.0896,30,105,135
1,0,2,3,0,0,0,1,0.22,0.1818,0.44,0.5522,9,9,18
2,0,5,4,0,2,1,1,0.42,0.4242,0.62,0.2537,0,2,2
4,0,9,2,0,3,1,1,0.6,0.5455,0.88,0.2537,0,9,9
1,0,3,1,0,0,0,2,0.42,0.4242,0.77,0.2836,12,27,39
2,1,5,23,0,1,1,2,0.58,0.5455,0.78,0.1045,11,64,75
1,0,3,8,0,0,0,1,0.4,0.4091,0.5,0.2985,11,23,34
2,0,4,0,0,0,0,1,0.52,0.5,0.83,0.2239,30,66,96
4,1,10,13,0,1,1,2,0.56,0.5303,0.88,0.2239,37,109,146
3,1,6,22,0,0,0,1,0.74,0.6818,0.55,0.1045,53,125,178
2,0,5,6,0,5,1,1,0.64,0.6061,0.69,0.0896,8,73,81
4,1,12,10,0,2,1,1,0.36,0.3333,0.57,0.3284,12,142,154
3,0,9,12,0,3,1,1,0.74,0.6818,0.58,0.2239,56,156,212
3,0,8,5,0,2,1,1,0.62,0.5909,0.73,0.2836,1,29,30
2,1,4,4,0,3,1,1,0.42,0.4242,0.67,0.0896,0,1,1
1,0,2,20,0,2,1,2,0.22,0.2273,0.87,0.1343,5,69,74
4,0,10,14,0,5,1,2,0.36,0.3485,0.46,0.194,33,152,185
2,0,5,14,0,1,1,1,0.68,0.6364,0.51,0,76,117,193
1,1,1,10,0,2,1,1,0.32,0.3333,0.93,0.0896,23,93,116
2,1,6,21,0,6,0,1,0.6,0.6212,0.4,0.1045,96,220,316
3,1,8,22,0,3,1,1,0.7,0.6515,0.61,0.1642,29,197,226
1,0,2,9,0,4,1,1,0.36,0.3485,0.57,0.194,16,163,179
1,1,1,21,0,3,1,1,0.3,0.3333,0.65,0,19,166,185
4,1,9,5,0,3,1,1,0.56,0.5303,0.73,0.2239,1,35,36
4,1,10,23,0,6,0,1,0.42,0.4242,0.58,0,27,136,163
3,1,7,6,0,5,1,1,0.7,0.6667,0.79,0,10,129,139
1,0,3,3,0,2,1,1,0.24,0.2576,0.52,0.0896,5,2,7
2,1,6,10,0,4,1,1,0.6,0.6061,0.64,0.0896,56,154,210
2,1,3,21,0,5,1,1,0.38,0.3939,0.66,0.1343,30,190,220
1,0,1,18,0,4,1,2,0.26,0.2576,0.56,0.194,1,184,185
1,0,12,8,0,3,1,1,0.32,0.2879,0.57,0.3582,11,206,217
2,0,5,7,0,6,0,1,0.48,0.4697,0.59,0,8,32,40
2,1,5,10,0,4,1,1,0.56,0.5303,0.52,0.2537,43,162,205
3,1,6,8,0,6,0,1,0.64,0.5758,0.89,0.1642,26,168,194
1,1,12,6,0,3,1,2,0.22,0.2121,0.69,0.2239,0,36,36
1,0,1,22,0,0,0,2,0.24,0.2273,0.7,0.194,2,19,21
1,0,2,16,0,5,1,1,0.66,0.6212,0.36,0.2836,68,164,232
2,0,4,1,0,1,1,1,0.54,0.5152,1,0.0896,2,8,10
2,1,4,6,0,4,1,2,0.48,0.4697,0.63,0.2537,5,122,127
3,0,7,11,0,2,1,1,0.78,0.697,0.46,0.1045,75,97,172
3,0,7,6,0,3,1,1,0.7,0.6515,0.54,0.2239,4,119,123
4,0,10,6,0,2,1,1,0.4,0.4091,0.82,0.1045,3,109,112
3,0,7,23,0,4,1,1,0.76,0.7424,0.75,0.194,28,95,123
3,0,8,11,0,6,0,1,0.78,0.7424,0.62,0.2239,138,211,349
3,1,8,0,0,1,1,2,0.72,0.697,0.79,0,9,24,33
3,0,7,14,0,1,1,1,0.86,0.8333,0.53,0.2836,40,94,134
4,1,11,12,0,4,1,1,0.4,0.4091,0.24,0.4925,33,202,235
1,0,1,18,0,1,1,2,0.16,0.1515,0.55,0.2239,3,153,156
3,0,9,14,1,1,0,1,0.74,0.697,0.7,0.1642,145,212,357
2,1,5,9,0,0,0,1,0.66,0.6061,0.83,0.2239,130,140,270
3,0,8,23,0,2,1,1,0.62,0.6061,0.61,0,19,74,93
3,1,9,12,0,1,1,2,0.62,0.6061,0.69,0.194,62,233,295
3,1,7,23,0,5,1,2,0.72,0.6515,0.45,0.1343,37,175,212
1,0,2,16,0,1,1,1,0.52,0.5,0.27,0.4627,16,102,118
1,1,2,0,0,3,1,1,0.3,0.2879,0.56,0.2239,2,21,23
4,0,10,20,0,0,0,2,0.36,0.3333,0.76,0.2537,16,71,87
1,0,3,14,0,4,1,1,0.24,0.2576,0.21,0.1045,18,60,78
4,1,11,19,0,0,0,1,0.36,0.3333,0.43,0.2537,24,203,227
2,0,5,4,0,5,1,3,0.5,0.4848,0.88,0.1642,2,3,5
1,0,1,8,0,2,1,1,0.14,0.1515,0.69,0.1642,2,177,179
4,1,10,15,0,1,1,2,0.62,0.6212,0.43,0.1343,95,234,329
1,1,1,7,1,1,0,1,0.24,0.2121,0.32,0.3881,0,16,16
2,0,4,15,0,2,1,1,0.4,0.4091,0.46,0.4627,6,62,68
1,0,3,16,0,1,1,1,0.4,0.4091,0.35,0.1045,27,80,107
4,0,10,22,0,0,0,2,0.52,0.5,0.94,0,48,104,152
3,0,8,17,0,4,1,1,0.72,0.7121,0.84,0,28,284,312
2,1,6,23,0,5,1,1,0.62,0.6212,0.53,0.2537,46,176,222
3,0,7,11,0,6,0,1,0.78,0.697,0.46,0.2985,101,189,290
4,0,10,1,0,0,0,1,0.46,0.4545,0.88,0,15,63,78
1,1,2,19,0,3,1,1,0.38,0.3939,0.43,0.1642,9,302,311
1,0,3,22,0,1,1,1,0.32,0.3333,0.49,0.1045,4,43,47
2,0,3,20,0,2,1,2,0.44,0.4394,0.54,0.3582,19,116,135
3,1,7,1,0,5,1,1,0.66,0.5909,0.89,0.1343,2,9,11
2,1,6,21,0,2,1,1,0.68,0.6364,0.83,0.1045,41,233,274
2,0,5,9,0,5,1,1,0.46,0.4545,0.67,0.2836,27,161,188
2,1,5,19,0,3,1,2,0.62,0.5758,0.83,0.1642,40,336,376
1,1,1,23,0,4,1,1,0.26,0.2273,0.48,0.3284,1,55,56
2,1,5,20,0,2,1,2,0.64,0.6061,0.69,0.2836,40,262,302
2,0,4,22,0,6,0,2,0.36,0.3485,0.93,0.1343,21,66,87
1,0,3,20,0,2,1,1,0.32,0.3333,0.39,0.0896,2,74,76
3,0,9,22,0,2,1,1,0.64,0.5909,0.78,0.1343,24,120,144
2,0,3,12,0,3,1,2,0.34,0.3182,0.87,0.2239,14,73,87
2,0,5,0,0,5,1,2,0.52,0.5,0.83,0.1642,6,46,52
2,1,4,10,0,2,1,1,0.44,0.4394,0.33,0,77,142,219
4,1,11,20,0,3,1,1,0.3,0.3182,0.52,0.0896,15,252,267
2,1,4,10,0,0,0,3,0.38,0.3939,0.82,0.3284,11,57,68
4,0,11,4,0,4,1,1,0.32,0.3333,0.81,0.0896,1,3,4
1,0,12,16,0,4,1,2,0.46,0.4545,0.63,0,30,226,256
2,0,5,11,0,4,1,1,0.74,0.697,0.66,0.2239,36,124,160
2,1,4,22,0,5,1,1,0.42,0.4242,0.38,0.2537,24,134,158
4,0,10,3,0,6,0,3,0.3,0.2727,0.81,0.4179,0,8,8
1,0,2,16,0,3,1,2,0.2,0.197,0.37,0.2537,7,72,79
2,1,6,4,0,4,1,1,0.46,0.4545,0.88,0.1045,0,6,6
3,0,6,6,0,3,1,1,0.66,0.6061,0.83,0,12,110,122
4,0,9,4,0,1,1,2,0.62,0.5455,0.94,0.0896,2,4,6
2,0,4,19,0,0,0,3,0.6,0.5606,0.83,0.2836,62,132,194
3,1,7,20,0,2,1,3,0.76,0.697,0.55,0.4925,80,296,376
1,0,12,5,0,5,1,1,0.36,0.3485,0.93,0.194,0,8,8
1,1,3,5,0,6,0,2,0.42,0.4242,0.94,0.0896,5,3,8
1,1,1,12,0,3,1,1,0.3,0.2576,0.39,0.4925,6,155,161
3,1,6,8,0,0,0,1,0.7,0.6515,0.58,0,38,103,141
3,0,7,11,1,1,0,2,0.76,0.697,0.55,0.0896,177,172,349
4,0,11,11,0,4,1,3,0.32,0.303,0.66,0.3284,4,93,97
4,0,11,9,0,0,0,1,0.46,0.4545,0.72,0.2836,21,90,111
1,0,3,0,0,5,1,2,0.34,0.3485,1,0.0896,0,6,6
2,0,4,3,0,0,0,2,0.38,0.3939,0.87,0.1343,5,11,16
1,1,2,17,0,4,1,3,0.34,0.3636,0.87,0,8,281,289
2,0,6,14,0,5,1,1,0.76,0.697,0.52,0.194,73,142,215
4,0,10,7,0,2,1,1,0.46,0.4545,0.88,0.0896,15,326,341
4,1,10,0,1,1,0,1,0.38,0.3939,0.76,0.2836,7,44,51
1,1,3,15,0,0,0,1,0.36,0.3182,0.32,0.5224,82,252,334
1,0,1,15,0,3,1,3,0.22,0.1818,0.93,0.4627,1,42,43
2,1,4,13,0,3,1,2,0.4,0.4091,0.4,0.3582,16,147,163
2,1,6,9,0,2,1,2,0.52,0.5,0.72,0.2537,50,285,335
1,0,3,18,0,4,1,3,0.44,0.4394,0,0.3582,2,80,82
4,1,10,5,0,0,0,1,0.4,0.4091,0.82,0.194,5,6,11
1,1,1,20,0,3,1,1,0.32,0.3182,0.61,0.194,10,225,235
4,0,11,2,0,2,1,1,0.32,0.3485,0.87,0,0,1,1
2,0,5,1,0,1,1,1,0.46,0.4545,0.72,0.1343,41,73,114
2,1,4,1,0,3,1,1,0.42,0.4242,0.41,0,8,17,25
1,0,3,10,0,4,1,3,0.4,0.4091,0,0.1642,0,17,17
1,0,3,3,0,0,0,1,0.34,0.3333,0.76,0.1343,6,17,23
1,1,2,0,0,1,1,1,0.14,0.1364,0.46,0.2239,0,9,9
2,0,4,6,0,5,1,3,0.24,0.2273,0.93,0.2239,2,26,28
3,0,9,13,0,2,1,3,0.54,0.5152,0.88,0.2985,5,24,29
1,0,2,9,0,4,1,1,0.12,0.1061,0.42,0.3582,1,121,122
1,0,2,9,0,5,1,2,0.16,0.1818,0.8,0.1343,3,124,127
1,0,2,4,0,0,0,1,0.26,0.2273,0.6,0.3582,0,2,2
4,0,10,21,0,0,0,1,0.32,0.3485,0.66,0,4,75,79
4,1,10,23,0,3,1,2,0.66,0.6061,0.78,0,21,199,220
3,1,8,5,0,4,1,1,0.62,0.5909,0.73,0,2,33,35
3,0,9,10,0,1,1,2,0.56,0.5303,0.64,0.1343,21,84,105
1,1,2,11,0,6,0,1,0.3,0.2576,0.39,0.6119,23,187,210
2,1,5,21,0,2,1,3,0.64,0.6061,0.73,0.2836,11,98,109
3,0,6,4,0,2,1,1,0.66,0.6212,0.74,0,1,7,8
4,1,10,10,0,4,1,2,0.54,0.5152,0.83,0.1343,53,172,225
3,1,8,2,0,4,1,1,0.7,0.6667,0.84,0.0896,2,12,14
4,1,11,19,0,3,1,1,0.38,0.3939,0.43,0.194,23,220,243
3,1,9,8,0,6,0,2,0.76,0.7121,0.58,0.2537,28,134,162
2,0,5,12,0,5,1,1,0.56,0.5303,0.49,0.3582,48,198,246
1,0,2,12,0,0,0,1,0.4,0.4091,0.54,0.0896,61,132,193
4,0,11,16,0,2,1,1,0.48,0.4697,0.44,0.1642,46,252,298
1,0,1,5,0,4,1,2,0.14,0.1818,0.69,0.0896,0,4,4
1,1,1,7,0,3,1,1,0.2,0.2121,0.8,0.1343,9,247,256
3,1,7,0,0,1,1,2,0.68,0.6364,0.89,0.0896,6,33,39
2,1,6,6,0,2,1,2,0.6,0.5455,0.88,0.1343,6,130,136
4,1,11,10,0,1,1,1,0.32,0.303,0.49,0.2836,30,112,142
4,1,12,15,0,0,0,2,0.38,0.3939,0.82,0.1045,46,292,338
3,0,9,12,0,3,1,2,0.64,0.5909,0.78,0.0896,42,151,193
2,0,4,10,0,2,1,3,0.5,0.4848,0.82,0.4179,6,34,40
4,1,10,11,0,2,1,1,0.5,0.4848,0.45,0.4179,56,172,228
2,0,5,23,0,6,0,1,0.64,0.5758,0.83,0.194,44,81,125
1,1,1,21,0,2,1,1,0.46,0.4545,0.33,0.2985,3,162,165
2,1,5,6,0,6,0,1,0.62,0.5606,0.88,0.194,6,25,31
2,0,4,10,1,5,0,1,0.5,0.4848,0.55,0.194,31,91,122
1,1,2,22,0,1,1,1,0.3,0.303,0.65,0.1343,4,83,87
1,0,3,6,0,1,1,1,0.2,0.1818,0.75,0.3881,3,31,34
1,1,1,12,0,6,0,1,0.4,0.4091,0.43,0.2239,100,276,376
4,1,12,10,0,6,0,1,0.32,0.3182,0.61,0.1642,23,250,273
1,1,1,15,0,2,1,1,0.44,0.4394,0.62,0.4925,6,123,129
2,1,6,23,0,6,0,1,0.68,0.6364,0.61,0.1642,69,161,230
1,0,2,0,1,1,0,2,0.34,0.303,0.42,0.3284,7,30,37
1,0,2,17,0,3,1,2,0.2,0.197,0.34,0.2537,9,157,166
2,1,5,8,0,1,1,3,0.54,0.5152,0.88,0.2239,1,155,156
4,1,11,4,0,0,0,1,0.26,0.2727,0.65,0.1343,2,7,9
4,1,11,13,0,3,1,1,0.34,0.3333,0.42,0.194,21,193,214
3,1,9,11,0,5,1,1,0.76,0.7121,0.62,0.1343,81,215,296
3,1,8,4,0,1,1,2,0.72,0.697,0.74,0.1343,3,8,11
3,1,6,4,0,6,0,2,0.62,0.5455,0.94,0,3,15,18
4,1,12,16,0,1,1,3,0.4,0.4091,0.94,0.2537,15,287,302
2,1,4,9,1,1,0,1,0.62,0.6061,0.69,0.2239,59,238,297
1,1,1,7,0,5,1,2,0.42,0.4242,1,0.2985,6,128,134
1,0,12,10,0,4,1,2,0.22,0.2273,0.64,0.1642,13,97,110
1,1,12,23,0,1,1,1,0.26,0.2727,0.65,0.1343,12,37,49
1,1,2,19,0,1,1,1,0.34,0.3333,0.25,0.1343,7,256,263
4,0,10,9,0,6,0,3,0.4,0.4091,0.82,0.3582,17,112,129
4,1,11,5,0,1,1,2,0.3,0.2727,0.52,0.3284,1,38,39
3,1,8,4,0,2,1,1,0.66,0.6061,0.83,0.1343,2,6,8
4,1,11,17,0,0,0,1,0.28,0.2727,0.41,0.1642,11,170,181
3,0,7,9,0,0,0,1,0.74,0.697,0.66,0.0896,62,107,169
3,1,8,11,0,5,1,2,0.84,0.7879,0.49,0.2836,77,186,263
3,0,9,21,0,1,1,1,0.64,0.6061,0.73,0.0896,29,166,195
1,1,3,6,0,4,1,1,0.42,0.4242,0.77,0.2537,4,105,109
1,0,2,19,0,4,1,1,0.48,0.4697,0.55,0.3284,14,161,175
1,1,1,14,0,4,1,1,0.24,0.2273,0.44,0.194,15,104,119
1,1,3,22,0,2,1,1,0.56,0.5303,0.6,0.0896,24,146,170
4,1,12,5,0,3,1,1,0.26,0.2576,0.6,0.194,0,37,37
2,0,4,11,0,5,1,1,0.32,0.2879,0.61,0.3582,17,72,89
2,0,4,13,0,5,1,1,0.36,0.3333,0.5,0.3582,18,92,110
4,1,11,22,0,2,1,1,0.36,0.3788,0.71,0,7,115,122
1,1,12,14,0,0,0,1,0.3,0.2727,0.36,0.4627,39,121,160
4,0,11,3,0,2,1,1,0.32,0.3485,0.87,0,0,3,3
1,0,2,8,0,5,1,3,0.36,0.3485,0.93,0.1343,3,70,73
4,0,11,10,0,1,1,2,0.52,0.5,0.83,0,25,110,135
1,0,2,21,0,5,1,1,0.2,0.2121,0.59,0.1343,1,46,47
2,0,5,2,0,5,1,2,0.5,0.4848,0.88,0.1343,3,8,11
2,1,3,1,0,6,0,1,0.56,0.5303,0.73,0.0896,20,108,128
3,0,6,12,0,2,1,1,0.7,0.6667,0.74,0.1642,40,149,189
2,1,4,15,0,1,1,1,0.48,0.4697,0.33,0.4179,132,192,324
4,1,11,19,0,4,1,1,0.3,0.2879,0.52,0.194,18,326,344
1,1,2,21,0,0,0,1,0.3,0.303,0.45,0.1343,8,75,83
3,0,8,5,0,2,1,1,0.66,0.6212,0.74,0.1343,4,17,21
2,0,5,11,0,3,1,1,0.4,0.4091,0.82,0.3284,3,69,72
1,0,1,17,0,3,1,1,0.2,0.1818,0.47,0.3582,0,139,139
1,1,12,21,0,0,0,1,0.2,0.2121,0.51,0.1642,5,42,47
4,1,11,9,0,0,0,1,0.32,0.3333,0.53,0,56,161,217
1,0,3,9,0,5,1,2,0.3,0.2879,0.61,0.2836,13,143,156
3,1,9,3,0,2,1,2,0.62,0.5455,0.94,0.2836,0,6,6
2,1,5,10,1,1,0,1,0.7,0.6515,0.61,0,189,175,364
1,0,3,4,0,4,1,1,0.34,0.3333,0.71,0.194,0,3,3
1,1,1,2,0,6,0,1,0.36,0.3636,0.5,0.1045,2,36,38
3,0,8,3,0,6,0,2,0.66,0.6061,0.78,0.1642,14,28,42
3,1,7,2,0,1,1,1,0.68,0.6364,0.74,0,2,6,8
1,1,3,14,0,1,1,2,0.28,0.2576,0.57,0.3582,13,115,128
4,0,12,6,0,4,1,1,0.22,0.2121,0.55,0.2836,0,71,71
3,1,7,6,0,3,1,1,0.72,0.6818,0.7,0.1642,10,152,162
4,1,10,15,0,2,1,3,0.62,0.5758,0.83,0.1343,14,195,209
3,0,8,5,0,6,0,2,0.7,0.6667,0.84,0.2985,1,11,12
1,0,3,11,0,0,0,1,0.34,0.3485,0.39,0.1045,92,111,203
4,0,11,21,1,5,0,1,0.3,0.303,0.45,0.1642,4,79,83
2,0,3,18,0,2,1,1,0.36,0.3636,0.21,0.0896,42,252,294
1,1,2,1,0,6,0,1,0.34,0.303,0.42,0.3582,4,42,46
2,0,5,1,0,0,0,1,0.52,0.5,0.94,0.1343,17,81,98
1,0,1,17,0,1,1,2,0.16,0.1515,0.59,0.194,6,155,161
4,1,12,6,0,1,1,2,0.38,0.3939,0.94,0.1642,2,121,123
4,1,11,6,0,5,1,1,0.3,0.303,0.7,0.1642,2,120,122
3,0,9,20,0,3,1,3,0.62,0.5455,0.94,0,11,149,160
4,0,11,15,0,6,0,1,0.4,0.4091,0.37,0.194,141,202,343
3,1,7,5,0,3,1,1,0.64,0.5758,0.89,0,5,36,41
1,0,1,18,0,3,1,1,0.2,0.1515,0.47,0.5224,2,135,137
2,0,3,20,0,1,1,1,0.56,0.5303,0.64,0.194,16,106,122
2,1,5,13,0,1,1,3,0.6,0.5606,0.83,0.2537,49,135,184
2,0,5,3,0,1,1,1,0.44,0.4394,0.77,0.1343,9,7,16
3,0,7,2,0,4,1,2,0.74,0.7273,0.84,0.2239,2,4,6
1,1,2,5,0,3,1,1,0.4,0.4091,0.5,0.1642,0,18,18
1,1,1,4,0,2,1,1,0.16,0.1515,0.55,0.2537,0,5,5
3,0,9,9,0,0,0,1,0.66,0.6061,0.78,0.1642,87,102,189
4,0,10,5,1,1,0,1,0.46,0.4545,0.94,0,2,19,21
3,1,8,3,0,4,1,1,0.68,0.6364,0.83,0.0896,1,5,6
3,0,8,5,0,3,1,1,0.68,0.6364,0.61,0.0896,2,30,32
1,1,3,6,0,4,1,1,0.44,0.4394,0.72,0.0896,4,113,117
4,1,12,23,0,2,1,1,0.34,0.3485,0.49,0.0896,1,80,81
1,1,2,19,0,0,0,1,0.3,0.2879,0.52,0.2239,6,63,69
2,1,5,14,0,2,1,2,0.64,0.6061,0.73,0.194,39,145,184
2,1,6,7,0,1,1,3,0.52,0.5,0.94,0.2239,10,135,145
2,0,5,15,0,2,1,2,0.64,0.6212,0.33,0.0896,28,152,180
2,0,4,0,0,4,1,1,0.64,0.5909,0.78,0.3582,13,41,54
4,0,10,12,0,1,1,1,0.56,0.5303,0.4,0.0896,39,166,205
1,1,1,21,0,4,1,1,0.44,0.4394,0.67,0.1343,12,162,174
4,1,12,2,0,2,1,2,0.4,0.4091,0.66,0.3284,0,1,1
3,1,6,1,0,6,0,1,0.66,0.6061,0.78,0.1343,16,107,123
4,0,11,10,0,3,1,1,0.34,0.3182,0.66,0.2239,15,95,110
3,0,7,4,0,4,1,1,0.7,0.6515,0.61,0.1045,0,6,6
1,1,3,21,0,0,0,1,0.42,0.4242,0.54,0.2239,37,110,147
4,1,9,5,0,6,0,1,0.5,0.4848,0.63,0.194,2,13,15
1,1,1,6,0,1,1,2,0.2,0.2576,0.86,0,6,36,42
2,1,5,21,0,6,0,2,0.6,0.6061,0.6,0.1343,74,156,230
4,1,10,13,0,2,1,2,0.5,0.4848,0.67,0.1343,54,184,238
3,0,8,4,0,3,1,1,0.56,0.5303,0.73,0.1045,0,7,7
2,1,4,1,0,0,0,1,0.44,0.4394,0.24,0.2239,14,50,64
1,0,1,15,0,5,1,1,0.24,0.2424,0.38,0.1642,9,59,68
3,1,8,20,0,0,0,1,0.64,0.5758,0.89,0.1642,40,171,211
