season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
1,0,2,2,0,4,1,2,0.34,0.3182,0.53,0.2239,2,4,6
3,0,8,3,0,4,1,1,0.66,0.6212,0.69,0.2836,0,6,6
2,1,3,2,0,4,1,1,0.6,0.6061,0.28,0.2985,0,6,6
3,1,8,3,0,5,1,1,0.68,0.6364,0.79,0.2239,1,5,6
3,0,9,4,0,2,1,1,0.54,0.5152,0.88,0.194,2,4,6
3,1,7,5,0,0,0,1,0.78,0.7424,0.62,0,1,5,6
1,1,2,3,0,4,1,3,0.44,0.4394,0.67,0.194,2,4,6
4,1,9,5,0,0,0,1,0.46,0.4545,0.59,0.2537,1,5,6
1,0,12,6,0,6,0,2,0.4,0.4091,0.71,0.0896,1,5,6
4,0,11,2,0,2,1,3,0.38,0.3939,1,0.1045,2,4,6
1,1,2,1,0,2,1,1,0.38,0.3939,0.62,0.1642,0,6,6
4,0,11,4,0,0,0,1,0.24,0.2879,0.87,0,0,6,6
3,0,8,2,0,3,1,1,0.58,0.5455,0.68,0.1343,2,4,6
2,0,3,4,0,0,0,3,0.18,0.197,0.74,0.1642,1,5,6
1,1,3,4,0,2,1,2,0.52,0.5,0.88,0.1343,0,6,6
3,0,7,3,0,4,1,2,0.74,0.7121,0.79,0.1343,1,5,6
1,1,2,3,0,2,1,1,0.4,0.4091,0.32,0.3582,0,6,6
1,0,1,0,0,3,1,1,0.2,0.2576,0.64,0,0,6,6
3,1,9,4,0,4,1,1,0.44,0.4394,0.77,0.1045,0,6,6
1,1,2,1,0,2,1,2,0.26,0.303,0.56,0,0,6,6
2,1,4,0,0,1,1,3,0.36,0.3333,0.81,0.4179,0,6,6
3,1,8,3,0,1,1,1,0.64,0.6061,0.69,0,1,5,6
4,0,10,4,0,1,1,1,0.4,0.4091,0.82,0,1,5,6
1,1,2,2,0,3,1,1,0.34,0.3182,0.66,0.2836,1,5,6
2,0,6,3,0,3,1,1,0.68,0.6364,0.89,0.194,0,6,6
4,0,10,2,0,5,1,1,0.56,0.5303,0.94,0.1642,0,6,6
1,0,1,1,0,3,1,1,0.16,0.197,0.74,0.0896,0,6,6
3,1,9,3,0,4,1,1,0.44,0.4394,0.77,0,0,6,6
4,1,12,6,0,0,0,2,0.34,0.3636,0.87,0,0,6,6
4,0,11,1,0,2,1,3,0.4,0.4091,0.94,0.1343,1,5,6
4,0,12,5,0,6,0,1,0.24,0.2576,0.7,0.0896,0,6,6
3,0,8,3,0,5,1,1,0.64,0.5909,0.78,0.0896,0,6,6
3,1,9,3,0,2,1,2,0.62,0.5455,0.94,0.2836,0,6,6
1,0,2,0,0,3,1,1,0.14,0.1364,0.5,0.194,0,6,6
2,0,6,4,0,4,1,2,0.56,0.5303,0.68,0.1045,0,6,6
2,1,3,2,0,4,1,1,0.52,0.5,0.83,0.0896,1,5,6
3,0,7,4,0,1,1,1,0.72,0.7121,0.84,0.0896,0,6,6
1,1,2,1,0,3,1,1,0.32,0.3333,0.49,0.1045,0,6,6
1,1,2,4,0,6,0,1,0.24,0.2576,0.81,0.0896,1,5,6
3,0,7,4,0,0,0,1,0.78,0.7576,0.66,0.1045,1,5,6
4,1,12,4,0,4,1,2,0.3,0.3182,0.7,0.0896,0,6,6
4,0,10,4,0,5,1,1,0.36,0.3485,0.71,0.1642,0,6,6
1,1,12,4,0,5,1,2,0.36,0.3182,0.71,0.4925,1,5,6
4,1,12,2,0,2,1,2,0.44,0.4394,0.88,0.2239,2,5,7
3,0,8,4,0,2,1,1,0.7,0.6667,0.74,0,1,6,7
1,1,3,6,0,6,0,2,0.36,0.3636,0.93,0.0896,1,6,7
1,0,2,1,0,1,1,1,0.38,0.3939,0.37,0.3582,1,6,7
4,0,10,2,0,3,1,2,0.52,0.5,0.77,0.194,1,6,7
2,1,5,4,0,2,1,2,0.56,0.5303,0.88,0.1642,0,7,7
3,0,8,2,0,1,1,1,0.66,0.5909,0.89,0,4,3,7
4,0,9,4,0,4,1,2,0.6,0.5455,0.88,0.194,2,5,7
1,1,2,3,0,6,0,1,0.3,0.2727,0.45,0.2985,0,7,7
4,0,10,2,0,1,1,1,0.56,0.5303,0.54,0.3881,4,3,7
1,1,12,3,0,6,0,1,0.26,0.2121,0.48,0.4478,0,7,7
2,0,4,3,0,4,1,2,0.46,0.4545,0.51,0.4627,4,3,7
3,0,9,4,0,4,1,1,0.6,0.5758,0.78,0.1045,2,5,7
2,0,6,5,0,6,0,1,0.62,0.5758,0.83,0,1,6,7
4,0,10,4,0,0,0,2,0.34,0.3182,0.87,0.2537,4,3,7
1,1,1,2,0,4,1,2,0.28,0.2727,0.75,0.1642,1,6,7
1,0,1,0,0,4,1,1,0.14,0.1212,0.59,0.2836,1,6,7
1,0,3,3,0,2,1,1,0.24,0.2576,0.52,0.0896,5,2,7
1,0,3,5,0,5,1,1,0.3,0.2879,0.81,0.2239,1,6,7
3,0,9,4,0,6,0,1,0.62,0.5909,0.73,0.1642,3,4,7
2,0,4,2,0,5,1,3,0.26,0.2576,0.93,0.194,0,7,7
3,0,8,4,0,3,1,2,0.76,0.697,0.52,0.1642,0,7,7
1,1,2,1,0,3,1,1,0.32,0.3333,0.7,0.1343,3,4,7
2,1,5,5,0,0,0,1,0.62,0.5758,0.83,0.194,2,5,7
4,0,12,3,0,4,1,1,0.26,0.2424,0.56,0.2537,1,6,7
1,0,3,5,0,5,1,2,0.16,0.1818,0.74,0.1343,0,7,7
4,0,12,4,0,2,1,3,0.46,0.4545,0.88,0.2239,0,7,7
4,0,10,3,0,1,1,1,0.36,0.3788,0.81,0,1,6,7
4,1,12,3,0,3,1,1,0.48,0.4697,0.67,0.1343,0,7,7
3,1,8,4,0,5,1,3,0.7,0.6667,0.84,0.2836,0,7,7
4,0,11,2,0,4,1,1,0.34,0.3333,0.76,0.1343,2,5,7
4,0,12,4,0,1,1,1,0.3,0.3182,0.87,0.1045,0,7,7
4,1,11,2,0,4,1,2,0.26,0.2576,0.7,0.1642,0,7,7
4,1,11,4,0,6,0,1,0.24,0.2273,0.7,0.194,1,6,7
2,0,4,5,0,1,1,1,0.4,0.4091,0.62,0.2537,0,7,7
2,0,4,2,0,4,1,1,0.42,0.4242,0.54,0,0,7,7
2,1,4,4,0,6,0,1,0.32,0.3182,0.36,0.1642,3,4,7
4,1,10,3,0,3,1,1,0.36,0.3788,0.87,0,0,7,7
2,0,5,4,0,6,0,1,0.46,0.4545,0.88,0.1343,1,6,7
2,0,4,5,0,6,0,3,0.34,0.3636,1,0,1,6,7
3,0,9,4,0,4,1,1,0.56,0.5303,0.83,0.0896,0,7,7
3,1,6,3,0,4,1,1,0.66,0.6212,0.5,0.0896,1,6,7
2,1,4,4,0,0,0,1,0.4,0.4091,0.4,0,0,7,7
3,0,7,3,0,5,1,1,0.78,0.7879,0.75,0.1045,1,6,7
3,0,9,4,0,6,0,1,0.58,0.5455,0.94,0.0896,3,4,7
1,0,1,1,0,1,1,1,0.22,0.2121,0.64,0.2537,2,5,7
3,1,8,3,0,3,1,1,0.64,0.5758,0.83,0.1045,0,7,7
4,1,12,4,0,3,1,1,0.24,0.2424,0.75,0.1343,1,6,7
1,0,1,0,0,3,1,2,0.16,0.197,0.86,0.0896,0,7,7
4,0,10,4,0,4,1,2,0.54,0.5152,1,0.1045,2,5,7
4,0,11,4,0,5,1,2,0.38,0.3939,0.87,0.0896,1,6,7
1,0,3,21,0,0,0,3,0.24,0.1818,0.93,0.6119,1,6,7
4,0,10,4,0,2,1,1,0.4,0.4091,0.82,0.0896,3,4,7
2,0,5,1,0,3,1,3,0.5,0.4848,0.82,0.2836,1,6,7
2,0,5,5,0,6,0,1,0.46,0.4545,0.59,0.1343,4,3,7
1,0,3,15,0,0,0,3,0.44,0.4394,1,0.2239,3,4,7
4,1,10,4,0,2,1,1,0.42,0.4242,0.67,0.1642,0,7,7
1,0,1,0,0,1,1,2,0.24,0.2273,0.65,0.2239,1,6,7
1,0,3,3,0,6,0,1,0.24,0.2273,0.65,0.2537,1,6,7
1,1,1,3,0,5,1,1,0.36,0.3333,0.87,0.2537,3,4,7
2,0,5,4,0,4,1,1,0.34,0.3182,0.66,0.2537,4,3,7
2,0,6,2,0,3,1,1,0.64,0.5758,0.89,0.0896,0,7,7
1,1,2,1,0,2,1,1,0.26,0.303,0.56,0,0,7,7
3,1,8,3,0,3,1,1,0.7,0.6667,0.84,0,1,6,7
3,1,8,4,0,1,1,2,0.6,0.5606,0.83,0.0896,0,7,7
3,1,8,4,0,3,1,1,0.7,0.6667,0.84,0,1,6,7
3,1,8,3,0,3,1,1,0.62,0.5909,0.78,0,0,7,7
2,1,5,4,0,1,1,3,0.56,0.5303,0.88,0.2985,2,5,7
1,1,1,6,0,6,0,1,0.26,0.2727,0.75,0.1045,0,7,7
4,0,11,4,0,6,0,1,0.2,0.2121,0.8,0.1343,0,7,7
1,1,1,7,0,0,0,1,0.26,0.2576,0.93,0.1642,1,6,7
2,1,4,1,0,2,1,2,0.32,0.3333,0.81,0.1343,1,6,7
1,0,1,1,0,3,1,3,0.22,0.2273,0.93,0.1343,1,6,7
4,0,10,3,0,5,1,1,0.36,0.3485,0.71,0.1343,0,7,7
2,0,3,7,0,0,0,3,0.16,0.1667,0.86,0.1642,0,7,7
2,1,3,2,0,5,1,1,0.36,0.3333,0.53,0.2985,1,6,7
4,0,11,4,0,2,1,3,0.38,0.3939,0.94,0.1642,0,7,7
2,1,3,3,0,5,1,1,0.34,0.3333,0.61,0.1343,0,7,7
3,0,8,4,0,3,1,1,0.56,0.5303,0.73,0.1045,0,7,7
1,0,1,5,0,3,1,2,0.22,0.2576,0.93,0.0896,0,7,7
2,0,5,4,0,5,1,1,0.64,0.6061,0.69,0.1343,2,5,7
4,0,10,2,0,1,1,1,0.4,0.4091,0.87,0.1045,1,6,7
1,0,2,1,0,3,1,1,0.1,0.1061,0.36,0.2239,0,7,7
2,1,4,5,0,6,0,1,0.36,0.3636,0.66,0.1045,2,5,7
1,0,2,5,0,3,1,1,0.06,0.1061,0.45,0.1045,0,7,7
3,0,7,5,0,6,0,1,0.76,0.7121,0.62,0.1343,1,6,7
1,0,2,6,0,2,1,2,0.12,0.1212,0.8,0.2836,0,7,7
4,1,11,2,0,4,1,1,0.22,0.2727,0.64,0,1,6,7
4,1,10,4,1,1,0,1,0.32,0.3333,0.87,0.1343,1,6,7
3,1,9,4,0,2,1,2,0.62,0.5455,0.94,0.3582,2,5,7
3,0,8,2,0,4,1,2,0.66,0.5909,0.94,0.0896,2,5,7
1,0,1,0,0,1,1,1,0.06,0.0606,0.41,0.194,0,7,7
1,1,12,1,0,3,1,2,0.26,0.2273,0.65,0.2985,0,7,7
3,1,9,3,0,3,1,1,0.5,0.4848,0.77,0.0896,0,7,7
4,0,11,4,0,2,1,1,0.56,0.5303,0.64,0.2985,1,6,7
3,1,7,4,0,3,1,1,0.64,0.5758,0.89,0.1343,1,6,7
3,1,8,1,0,1,1,1,0.62,0.5606,0.88,0.0896,3,4,7
1,1,2,2,0,4,1,2,0.3,0.3182,0.7,0.0896,1,6,7
4,0,12,2,0,4,1,2,0.32,0.3333,0.7,0.1343,2,5,7
3,0,8,4,0,5,1,1,0.64,0.5909,0.78,0.1343,1,6,7
4,1,10,2,0,3,1,2,0.3,0.303,0.81,0.1343,0,7,7
1,0,2,1,0,4,1,1,0.22,0.2576,0.6,0.0896,0,7,7
1,1,1,2,1,1,0,1,0.36,0.3182,0.34,0.4478,1,6,7
3,0,8,4,0,4,1,1,0.66,0.6061,0.78,0.3881,1,6,7
2,1,4,2,0,3,1,1,0.36,0.3788,0.62,0,1,6,7
3,1,9,3,0,1,1,1,0.5,0.4848,0.77,0.0896,0,7,7
2,0,4,1,0,3,1,1,0.42,0.4242,0.94,0.1642,2,5,7
3,1,6,3,0,5,1,1,0.74,0.7121,0.79,0,1,6,7
3,0,7,3,0,5,1,1,0.6,0.5909,0.73,0.194,1,6,7
2,0,4,3,0,3,1,2,0.58,0.5455,0.88,0.2836,3,4,7
4,0,10,5,0,6,0,1,0.42,0.4242,0.71,0.1642,1,6,7
4,1,9,4,0,0,0,1,0.46,0.4545,0.67,0.0896,1,6,7
3,1,7,3,0,4,1,1,0.72,0.6667,0.54,0.194,2,5,7
4,1,10,4,0,1,1,1,0.38,0.3939,0.66,0,1,6,7
2,0,4,3,0,1,1,1,0.42,0.4242,0.62,0.1045,6,1,7
4,1,10,3,0,1,1,1,0.44,0.4394,0.77,0,1,6,7
1,0,2,5,0,5,1,2,0.46,0.4545,0.67,0.1045,1,6,7
1,1,12,6,0,6,0,2,0.26,0.2424,0.7,0.1045,0,7,7
3,0,8,4,0,4,1,2,0.68,0.6364,0.89,0,0,7,7
1,0,2,2,0,5,1,1,0.44,0.4394,0.72,0.2836,2,5,7
4,0,10,5,0,0,0,1,0.42,0.4242,0.54,0.1642,1,6,7
2,1,4,4,0,3,1,2,0.5,0.4848,0.42,0.2836,0,7,7
1,0,1,3,0,6,0,2,0.04,0.0303,0.41,0.2836,1,6,7
3,0,7,2,0,2,1,1,0.68,0.6364,0.89,0.1045,1,6,7
4,1,10,3,0,3,1,2,0.6,0.5152,0.94,0,0,7,7
1,0,2,1,0,5,1,1,0.1,0.1364,0.54,0.0896,1,6,7
3,0,9,4,0,3,1,2,0.54,0.5152,1,0.1343,2,5,7
2,0,5,5,1,1,0,2,0.62,0.5455,0.94,0.1045,1,6,7
3,1,7,4,0,4,1,1,0.72,0.6667,0.58,0,0,7,7
1,0,1,1,0,5,1,2,0.2,0.197,0.69,0.2239,2,5,7
2,1,3,2,0,2,1,1,0.26,0.2273,0.3,0.2985,1,6,7
4,1,10,2,0,2,1,1,0.44,0.4394,0.88,0.1343,1,6,7
3,1,7,3,0,5,1,2,0.74,0.697,0.7,0.194,1,6,7
2,1,4,4,0,0,0,2,0.44,0.4394,0.77,0.1642,0,7,7
2,1,3,3,0,4,1,1,0.52,0.5,0.83,0.0896,0,7,7
2,1,3,4,0,6,0,1,0.52,0.5,0.83,0.0896,1,6,7
3,0,8,3,0,1,1,1,0.6,0.5606,0.83,0.194,1,6,7
3,0,8,4,0,6,0,2,0.6,0.5455,0.88,0,1,6,7
2,0,5,5,0,6,0,1,0.56,0.5303,0.88,0.2239,4,3,7
2,0,4,4,0,0,0,1,0.36,0.3636,0.76,0.1045,2,5,7
1,0,2,1,0,4,1,3,0.14,0.1515,0.8,0.1343,0,7,7
2,0,3,1,0,1,1,2,0.34,0.303,0.71,0.3881,1,6,7
4,1,9,3,0,4,1,1,0.6,0.5758,0.78,0,0,7,7
2,1,6,4,0,3,1,1,0.66,0.6061,0.83,0.0896,1,6,7
4,1,10,4,0,2,1,1,0.42,0.4242,0.77,0.1045,1,6,7
1,0,12,2,0,3,1,1,0.32,0.303,0.61,0.2537,0,7,7
4,1,12,4,0,0,0,2,0.26,0.303,0.93,0,1,6,7
4,1,9,3,0,5,1,2,0.6,0.5606,0.83,0.1343,0,7,7
1,0,12,2,1,1,0,1,0.34,0.3182,0.46,0.2239,2,5,7
1,0,2,3,0,6,0,1,0.42,0.4242,0.14,0.2985,0,7,7
4,1,11,4,0,5,1,1,0.3,0.3182,0.7,0.1045,1,6,7
2,0,5,3,0,1,1,1,0.46,0.4545,0.82,0.0896,0,7,7
4,1,11,4,0,4,1,1,0.2,0.2273,0.75,0.0896,0,7,7
4,1,12,4,0,2,1,2,0.4,0.4091,0.87,0.1343,0,7,7
1,1,3,3,0,5,1,1,0.46,0.4545,0.77,0.5224,0,7,7
3,0,6,2,0,3,1,1,0.66,0.6061,0.78,0,2,5,7
3,0,7,3,0,1,1,1,0.66,0.6061,0.78,0.194,3,4,7
3,1,7,2,0,2,1,1,0.72,0.6818,0.7,0.0896,1,6,7
3,1,7,4,0,2,1,1,0.72,0.6818,0.62,0,0,7,7
3,0,6,3,0,3,1,1,0.66,0.6061,0.78,0.1343,0,7,7
4,0,10,7,0,6,0,3,0.26,0.2273,0.87,0.3582,1,6,7
3,1,7,2,0,4,1,1,0.72,0.6818,0.7,0.194,0,7,7
2,0,4,4,0,6,0,2,0.42,0.4242,0.54,0.2239,2,5,7
4,0,11,3,0,1,1,1,0.44,0.4394,0.67,0.2836,4,3,7
2,0,4,5,0,6,0,1,0.42,0.4242,0.54,0.3881,3,4,7
1,1,12,2,1,2,0,2,0.26,0.2576,0.87,0.1642,0,7,7
1,1,2,4,0,6,0,1,0.26,0.303,0.7,0,3,4,7
1,1,12,4,0,0,0,2,0.26,0.2576,0.56,0.2239,0,7,7
4,0,12,1,0,4,1,1,0.26,0.2273,0.81,0.3582,1,6,7
4,0,11,4,0,5,1,1,0.3,0.3182,0.75,0.1045,4,3,7
1,1,3,5,0,0,0,1,0.24,0.2424,0.6,0.1642,2,5,7
2,1,6,4,0,1,1,1,0.64,0.5909,0.78,0.1343,0,7,7
1,1,1,2,0,1,1,1,0.24,0.2121,0.48,0.3582,1,6,7
2,0,4,1,0,2,1,1,0.46,0.4545,0.63,0.2239,5,2,7
3,1,8,4,0,5,1,1,0.64,0.5758,0.89,0.1343,0,7,7
4,0,11,6,0,6,0,1,0.22,0.2273,0.75,0.1642,0,7,7
4,0,10,3,0,5,1,1,0.56,0.5303,0.94,0.1343,1,6,7
4,1,11,4,0,2,1,1,0.22,0.2576,0.69,0.0896,0,7,7
3,0,6,4,0,4,1,2,0.7,0.6667,0.79,0.1343,0,7,7
1,1,1,5,0,0,0,1,0.2,0.2121,0.51,0.1343,1,6,7
1,0,1,3,0,6,0,3,0.18,0.197,0.55,0.1642,0,7,7
2,0,6,3,0,1,1,1,0.6,0.6061,0.6,0.4925,1,6,7
1,0,3,0,0,2,1,1,0.3,0.2727,0.7,0.4627,0,7,7
4,1,10,2,0,2,1,3,0.36,0.3333,0.87,0.2537,2,5,7
1,0,2,6,0,6,0,1,0.22,0.2727,0.6,0,1,6,7
1,1,3,3,0,4,1,1,0.5,0.4848,0.63,0,0,7,7
3,0,7,2,0,4,1,1,0.72,0.6667,0.54,0.1045,2,5,7
1,1,12,6,1,2,0,2,0.22,0.2273,0.93,0.1343,1,6,7
2,0,3,5,0,3,1,2,0.3,0.2879,0.56,0.194,0,7,7
2,1,4,6,0,0,0,1,0.34,0.3333,0.87,0.1343,1,6,7
2,0,3,1,0,3,1,3,0.34,0.3182,0.76,0.2239,0,7,7
1,0,2,5,0,5,1,2,0.14,0.1515,0.63,0.1343,0,7,7
4,0,10,4,0,3,1,3,0.54,0.5152,0.94,0.3881,1,6,7
1,1,1,1,0,3,1,1,0.24,0.2576,0.87,0.0896,1,6,7
1,0,2,1,0,5,1,2,0.16,0.2273,0.59,0,0,7,7
1,1,2,2,0,3,1,1,0.44,0.4394,0.44,0.2836,1,6,7
4,1,10,4,0,2,1,3,0.36,0.3485,0.87,0.1642,1,6,7
4,0,10,5,0,0,0,1,0.32,0.303,0.87,0.2836,0,7,7
4,1,11,3,0,0,0,1,0.22,0.2727,0.44,0,0,8,8
3,0,9,1,0,3,1,1,0.62,0.5909,0.78,0.0896,1,7,8
4,1,12,5,0,0,0,2,0.4,0.4091,0.87,0.1045,0,8,8
3,1,6,3,0,5,1,1,0.72,0.6667,0.58,0.194,3,5,8
2,1,6,4,0,6,0,1,0.62,0.6212,0.57,0,2,6,8
2,0,3,5,0,6,0,1,0.2,0.197,0.51,0.194,0,8,8
4,1,12,4,0,4,1,2,0.26,0.2576,0.56,0.194,0,8,8
3,1,7,4,0,1,1,2,0.66,0.5909,0.94,0.1343,0,8,8
2,1,6,3,0,5,1,1,0.54,0.5152,0.6,0.0896,0,8,8
2,1,6,3,0,3,1,1,0.66,0.6061,0.83,0.1343,2,6,8
1,0,1,6,0,3,1,3,0.2,0.1818,0.86,0.2836,0,8,8
2,1,5,4,0,4,1,1,0.62,0.6061,0.69,0,0,8,8
4,0,11,4,0,6,0,1,0.26,0.2273,0.48,0.3284,4,4,8
1,0,1,7,0,6,0,1,0.02,0.0152,0.44,0.2836,0,8,8
4,1,12,5,0,0,0,2,0.26,0.303,0.93,0,1,7,8
2,1,5,3,0,4,1,1,0.62,0.6061,0.69,0.0896,0,8,8
1,0,1,3,0,6,0,1,0.2,0.2121,0.64,0.1343,3,5,8
1,1,2,3,1,1,0,2,0.24,0.2273,0.81,0.194,0,8,8
2,0,5,2,0,2,1,3,0.56,0.5303,0.88,0,4,4,8
2,1,6,3,0,3,1,1,0.46,0.4545,0.82,0,0,8,8
3,0,9,3,0,4,1,1,0.62,0.5909,0.73,0.0896,3,5,8
1,1,1,4,0,6,0,1,0.26,0.2576,0.6,0.1642,0,8,8
2,1,6,3,0,2,1,2,0.6,0.5758,0.78,0.1045,1,7,8
1,0,3,0,0,3,1,3,0.3,0.2879,0.93,0.2537,0,8,8
1,1,1,3,0,5,1,2,0.42,0.4242,0.94,0.2836,3,5,8
4,0,11,1,0,3,1,1,0.34,0.303,0.66,0.3284,0,8,8
3,0,9,0,0,2,1,3,0.54,0.5152,0.94,0.3582,1,7,8
4,0,9,3,0,4,1,2,0.6,0.5152,0.94,0.194,0,8,8
4,1,12,4,0,2,1,2,0.34,0.3182,0.76,0.2836,0,8,8
2,1,6,4,0,6,0,1,0.54,0.5152,0.68,0.1343,3,5,8
1,0,3,5,0,1,1,1,0.24,0.2424,0.7,0.1343,0,8,8
3,1,6,5,0,0,0,1,0.62,0.6061,0.69,0.1343,1,7,8
4,0,10,4,0,6,0,1,0.44,0.4394,0.58,0.4179,2,6,8
3,1,7,2,0,2,1,1,0.66,0.6061,0.83,0.1343,0,8,8
2,0,5,2,0,1,1,1,0.44,0.4394,0.94,0,6,2,8
4,0,11,1,0,3,1,2,0.48,0.4697,0.94,0.2985,0,8,8
2,1,6,4,0,1,1,1,0.54,0.5152,0.64,0.0896,2,6,8
1,1,1,2,0,2,1,2,0.32,0.303,0.93,0.2239,2,6,8
4,1,12,2,0,2,1,1,0.42,0.4242,0.88,0.0896,3,5,8
3,0,8,2,0,2,1,1,0.68,0.6364,0.69,0,2,6,8
2,1,6,2,0,2,1,3,0.52,0.5,0.72,0.2985,0,8,8
3,1,7,2,0,1,1,1,0.68,0.6364,0.74,0,2,6,8
1,0,3,3,0,6,0,2,0.54,0.5152,0.39,0.3284,1,7,8
3,0,9,4,0,2,1,1,0.56,0.5303,0.88,0,2,6,8
3,0,9,5,0,6,0,1,0.58,0.5455,0.94,0.1343,2,6,8
3,0,9,4,1,1,0,2,0.68,0.6364,0.69,0.2836,3,5,8
3,1,7,3,0,4,1,1,0.66,0.6212,0.69,0.2239,0,8,8
2,1,6,3,0,3,1,1,0.62,0.5758,0.83,0.194,1,7,8
1,0,1,2,1,1,0,2,0.18,0.1667,0.43,0.2537,0,8,8
4,0,11,4,1,5,0,1,0.3,0.2879,0.61,0.194,0,8,8
1,0,1,3,0,6,0,2,0.16,0.2273,0.59,0,1,7,8
3,1,7,4,0,4,1,1,0.72,0.6818,0.7,0.1045,0,8,8
3,1,7,4,0,5,1,1,0.7,0.6667,0.79,0,3,5,8
4,0,9,4,0,2,1,3,0.62,0.5455,0.94,0.0896,5,3,8
2,0,3,5,0,1,1,1,0.18,0.1818,0.43,0.194,0,8,8
2,0,3,5,0,4,1,3,0.24,0.2273,0.93,0.2239,0,8,8
1,0,3,2,0,4,1,1,0.34,0.303,0.71,0.2985,3,5,8
3,0,9,2,0,5,1,2,0.62,0.5152,1,0.2537,1,7,8
4,1,12,3,0,1,1,1,0.38,0.3939,0.87,0,2,6,8
3,1,7,2,0,3,1,1,0.74,0.697,0.66,0.1343,3,5,8
1,1,1,1,0,2,1,1,0.3,0.2727,0.42,0.2985,1,7,8
4,0,9,4,0,5,1,1,0.52,0.5,0.83,0.194,2,6,8
3,0,9,1,0,5,1,2,0.62,0.5152,1,0.1642,0,8,8
2,0,3,5,0,2,1,1,0.22,0.2121,0.37,0.2537,0,8,8
4,1,12,1,0,2,1,1,0.42,0.4242,0.71,0.4478,1,7,8
3,0,9,3,0,3,1,1,0.6,0.5455,0.88,0.1343,1,7,8
4,1,12,2,0,4,1,2,0.26,0.2424,0.56,0.2537,3,5,8
3,1,6,3,0,3,1,1,0.58,0.5455,0.46,0.0896,1,7,8
4,0,9,2,0,1,1,2,0.62,0.5606,0.88,0.1045,4,4,8
4,1,11,5,1,4,0,1,0.24,0.2576,0.75,0.1045,2,6,8
2,1,5,2,0,2,1,2,0.5,0.4848,0.72,0.0896,1,7,8
4,0,10,3,0,6,0,3,0.3,0.2727,0.81,0.4179,0,8,8
3,1,9,4,0,5,1,1,0.62,0.5606,0.88,0,1,7,8
2,1,4,2,0,1,1,1,0.42,0.4242,0.71,0.1343,3,5,8
1,0,2,3,0,6,0,1,0.22,0.2273,0.55,0.1343,1,7,8
3,0,9,4,0,1,1,2,0.5,0.4848,0.77,0.1642,2,6,8
4,0,10,3,0,5,1,1,0.3,0.2879,0.7,0.2836,4,4,8
2,1,5,4,0,2,1,2,0.52,0.5,0.72,0.0896,1,7,8
3,1,9,3,0,2,1,1,0.48,0.4697,0.67,0.1343,1,7,8
3,0,8,4,0,5,1,1,0.62,0.5606,0.88,0,2,6,8
4,0,10,2,0,4,1,3,0.46,0.4545,0.94,0,3,5,8
1,1,12,10,0,3,1,3,0.2,0.1818,0.86,0.2985,0,8,8
1,1,3,5,0,6,0,2,0.42,0.4242,0.94,0.0896,5,3,8
4,1,10,1,0,3,1,2,0.3,0.3182,0.81,0.0896,0,8,8
3,1,9,4,0,0,0,1,0.5,0.4848,0.72,0,2,6,8
4,0,9,4,0,0,0,3,0.6,0.5152,0.94,0.1343,3,5,8
4,0,12,1,0,3,1,1,0.26,0.303,0.75,0,0,8,8
3,1,9,4,0,4,1,2,0.7,0.6667,0.84,0.0896,0,8,8
2,0,5,2,0,3,1,2,0.56,0.5303,0.94,0,0,8,8
2,0,5,1,0,3,1,3,0.58,0.5455,0.83,0.194,6,2,8
1,0,3,5,0,4,1,1,0.14,0.1212,0.33,0.2985,1,7,8
3,1,8,2,0,1,1,1,0.62,0.5606,0.88,0.1343,0,8,8
1,1,3,0,0,2,1,1,0.22,0.2121,0.37,0.2985,0,8,8
3,1,8,4,0,2,1,1,0.66,0.6061,0.83,0.1343,2,6,8
1,0,3,0,0,3,1,1,0.22,0.2273,0.69,0.1642,3,5,8
3,1,8,4,0,4,1,1,0.62,0.5909,0.73,0,4,4,8
4,0,10,4,0,5,1,1,0.56,0.5303,0.94,0.194,0,8,8
1,0,2,4,0,6,0,3,0.22,0.2273,0.93,0.1343,0,8,8
4,1,11,1,0,2,1,1,0.24,0.2424,0.6,0.1642,0,8,8
3,0,8,8,0,0,0,3,0.62,0.5758,0.83,0.4179,2,6,8
2,0,6,4,0,1,1,1,0.56,0.5303,0.94,0.1045,4,4,8
1,0,2,1,0,1,1,3,0.34,0.303,0.87,0.3582,1,7,8
4,1,11,1,0,1,1,2,0.3,0.303,0.56,0.1642,0,8,8
3,1,9,4,0,2,1,2,0.66,0.5909,0.89,0,0,8,8
2,0,6,2,0,1,1,1,0.58,0.5455,0.88,0.1045,4,4,8
1,0,2,7,0,0,0,1,0.24,0.2424,0.65,0.1642,0,8,8
1,1,1,1,0,5,1,1,0.22,0.2727,0.75,0,2,6,8
1,0,2,5,0,3,1,1,0.12,0.1515,0.5,0.1045,0,8,8
4,0,11,4,0,2,1,1,0.34,0.3182,0.81,0.2239,1,7,8
2,0,6,5,0,6,0,1,0.5,0.4848,0.64,0,3,5,8
1,1,1,4,0,0,0,1,0.28,0.303,0.81,0.0896,0,8,8
1,0,1,23,0,0,0,1,0.22,0.2273,0.47,0.1642,0,8,8
4,0,10,4,0,4,1,1,0.5,0.4848,0.82,0.4627,2,6,8
4,1,10,1,0,3,1,2,0.46,0.4545,0.88,0,2,6,8
